Learning rate = 10.0
Epoch 1
X | Y | Z | V | w1 | w2 | w3 | w4 | dot | y | t | t-y | a(t-y) | dW1 | dW2 | dW3 | dW4
4.0 | 1.0 | 1.0 | -1 | 260.0 |  -40.0 | -30.0 | 270.0 | 700.0 | 1 |  0 | -1 | -10.0 | -40.0 | -10.0 | -10.0 | 10.0

6.0 | 8.0 | 6.0 | -1 | 220.0 |  -50.0 | -40.0 | 280.0 | 400.0 | 1 |  1 | 0 | 0.0 | 0.0 | 0.0 | 0.0 | -0.0

1.0 | 4.0 | 9.0 | -1 | 220.0 |  -50.0 | -40.0 | 280.0 | -620.0 | 0 |  0 | 0 | 0.0 | 0.0 | 0.0 | 0.0 | -0.0

9.0 | 2.0 | 4.0 | -1 | 220.0 |  -50.0 | -40.0 | 280.0 | 1440.0 | 1 |  1 | 0 | 0.0 | 0.0 | 0.0 | 0.0 | -0.0

4.0 | 5.0 | 0.0 | -1 | 220.0 |  -50.0 | -40.0 | 280.0 | 350.0 | 1 |  0 | -1 | -10.0 | -40.0 | -50.0 | -0.0 | 10.0

7.0 | 5.0 | 2.0 | -1 | 180.0 |  -100.0 | -40.0 | 290.0 | 390.0 | 1 |  1 | 0 | 0.0 | 0.0 | 0.0 | 0.0 | -0.0

4.0 | 1.0 | 5.0 | -1 | 180.0 |  -100.0 | -40.0 | 290.0 | 130.0 | 1 |  0 | -1 | -10.0 | -40.0 | -10.0 | -50.0 | 10.0

10.0 | 2.0 | 3.0 | -1 | 140.0 |  -110.0 | -90.0 | 300.0 | 610.0 | 1 |  1 | 0 | 0.0 | 0.0 | 0.0 | 0.0 | -0.0

2.0 | 8.0 | 7.0 | -1 | 140.0 |  -110.0 | -90.0 | 300.0 | -1530.0 | 0 |  0 | 0 | 0.0 | 0.0 | 0.0 | 0.0 | -0.0

10.0 | 7.0 | 3.0 | -1 | 140.0 |  -110.0 | -90.0 | 300.0 | 60.0 | 1 |  1 | 0 | 0.0 | 0.0 | 0.0 | 0.0 | -0.0

0.0 | 1.0 | 4.0 | -1 | 140.0 |  -110.0 | -90.0 | 300.0 | -770.0 | 0 |  0 | 0 | 0.0 | 0.0 | 0.0 | 0.0 | -0.0

7.0 | 3.0 | 6.0 | -1 | 140.0 |  -110.0 | -90.0 | 300.0 | -190.0 | 0 |  1 | 1 | 10.0 | 70.0 | 30.0 | 60.0 | -10.0

3.0 | 2.0 | 0.0 | -1 | 210.0 |  -80.0 | -30.0 | 290.0 | 180.0 | 1 |  0 | -1 | -10.0 | -30.0 | -20.0 | -0.0 | 10.0

7.0 | 5.0 | 1.0 | -1 | 180.0 |  -100.0 | -30.0 | 300.0 | 430.0 | 1 |  1 | 0 | 0.0 | 0.0 | 0.0 | 0.0 | -0.0

Epoch 11
X | Y | Z | V | w1 | w2 | w3 | w4 | dot | y | t | t-y | a(t-y) | dW1 | dW2 | dW3 | dW4
--------------------------------------------------------------------------------------
3.0 | 10.0 | 9.0 | -1 | 180.0 |  -100.0 | -30.0 | 300.0 | -1030.0 | 0 |  0 | 0 | 0.0 | 0.0 | 0.0 | 0.0 | -0.0

9.0 | 2.0 | 7.0 | -1 | 180.0 |  -100.0 | -30.0 | 300.0 | 910.0 | 1 |  1 | 0 | 0.0 | 0.0 | 0.0 | 0.0 | -0.0

1.0 | 9.0 | 1.0 | -1 | 180.0 |  -100.0 | -30.0 | 300.0 | -1050.0 | 0 |  0 | 0 | 0.0 | 0.0 | 0.0 | 0.0 | -0.0

8.0 | 6.0 | 3.0 | -1 | 180.0 |  -100.0 | -30.0 | 300.0 | 450.0 | 1 |  1 | 0 | 0.0 | 0.0 | 0.0 | 0.0 | -0.0

1.0 | 2.0 | 0.0 | -1 | 180.0 |  -100.0 | -30.0 | 300.0 | -320.0 | 0 |  0 | 0 | 0.0 | 0.0 | 0.0 | 0.0 | -0.0

9.0 | 8.0 | 2.0 | -1 | 180.0 |  -100.0 | -30.0 | 300.0 | 460.0 | 1 |  1 | 0 | 0.0 | 0.0 | 0.0 | 0.0 | -0.0

0.0 | 7.0 | 5.0 | -1 | 180.0 |  -100.0 | -30.0 | 300.0 | -1150.0 | 0 |  0 | 0 | 0.0 | 0.0 | 0.0 | 0.0 | -0.0

9.0 | 1.0 | 5.0 | -1 | 180.0 |  -100.0 | -30.0 | 300.0 | 1070.0 | 1 |  1 | 0 | 0.0 | 0.0 | 0.0 | 0.0 | -0.0

4.0 | 0.0 | 4.0 | -1 | 180.0 |  -100.0 | -30.0 | 300.0 | 300.0 | 1 |  0 | -1 | -10.0 | -40.0 | -0.0 | -40.0 | 10.0

10.0 | 6.0 | 8.0 | -1 | 140.0 |  -100.0 | -70.0 | 310.0 | -70.0 | 0 |  1 | 1 | 10.0 | 100.0 | 60.0 | 80.0 | -10.0

4.0 | 10.0 | 6.0 | -1 | 240.0 |  -40.0 | 10.0 | 300.0 | 320.0 | 1 |  0 | -1 | -10.0 | -40.0 | -100.0 | -60.0 | 10.0

7.0 | 8.0 | 3.0 | -1 | 200.0 |  -140.0 | -50.0 | 310.0 | -180.0 | 0 |  1 | 1 | 10.0 | 70.0 | 80.0 | 30.0 | -10.0

1.0 | 10.0 | 5.0 | -1 | 270.0 |  -60.0 | -20.0 | 300.0 | -730.0 | 0 |  0 | 0 | 0.0 | 0.0 | 0.0 | 0.0 | -0.0

8.0 | 10.0 | 3.0 | -1 | 270.0 |  -60.0 | -20.0 | 300.0 | 1200.0 | 1 |  1 | 0 | 0.0 | 0.0 | 0.0 | 0.0 | -0.0

1.0 | 4.0 | 4.0 | -1 | 270.0 |  -60.0 | -20.0 | 300.0 | -350.0 | 0 |  0 | 0 | 0.0 | 0.0 | 0.0 | 0.0 | -0.0

8.0 | 3.0 | 6.0 | -1 | 270.0 |  -60.0 | -20.0 | 300.0 | 1560.0 | 1 |  1 | 0 | 0.0 | 0.0 | 0.0 | 0.0 | -0.0

4.0 | 1.0 | 1.0 | -1 | 270.0 |  -60.0 | -20.0 | 300.0 | 700.0 | 1 |  0 | -1 | -10.0 | -40.0 | -10.0 | -10.0 | 10.0

6.0 | 8.0 | 6.0 | -1 | 230.0 |  -70.0 | -30.0 | 310.0 | 330.0 | 1 |  1 | 0 | 0.0 | 0.0 | 0.0 | 0.0 | -0.0

1.0 | 4.0 | 9.0 | -1 | 230.0 |  -70.0 | -30.0 | 310.0 | -630.0 | 0 |  0 | 0 | 0.0 | 0.0 | 0.0 | 0.0 | -0.0

9.0 | 2.0 | 4.0 | -1 | 230.0 |  -70.0 | -30.0 | 310.0 | 1500.0 | 1 |  1 | 0 | 0.0 | 0.0 | 0.0 | 0.0 | -0.0

4.0 | 5.0 | 0.0 | -1 | 230.0 |  -70.0 | -30.0 | 310.0 | 260.0 | 1 |  0 | -1 | -10.0 | -40.0 | -50.0 | -0.0 | 10.0

7.0 | 5.0 | 2.0 | -1 | 190.0 |  -120.0 | -30.0 | 320.0 | 350.0 | 1 |  1 | 0 | 0.0 | 0.0 | 0.0 | 0.0 | -0.0

4.0 | 1.0 | 5.0 | -1 | 190.0 |  -120.0 | -30.0 | 320.0 | 170.0 | 1 |  0 | -1 | -10.0 | -40.0 | -10.0 | -50.0 | 10.0

10.0 | 2.0 | 3.0 | -1 | 150.0 |  -130.0 | -80.0 | 330.0 | 670.0 | 1 |  1 | 0 | 0.0 | 0.0 | 0.0 | 0.0 | -0.0

2.0 | 8.0 | 7.0 | -1 | 150.0 |  -130.0 | -80.0 | 330.0 | -1630.0 | 0 |  0 | 0 | 0.0 | 0.0 | 0.0 | 0.0 | -0.0

10.0 | 7.0 | 3.0 | -1 | 150.0 |  -130.0 | -80.0 | 330.0 | 20.0 | 1 |  1 | 0 | 0.0 | 0.0 | 0.0 | 0.0 | -0.0

0.0 | 1.0 | 4.0 | -1 | 150.0 |  -130.0 | -80.0 | 330.0 | -780.0 | 0 |  0 | 0 | 0.0 | 0.0 | 0.0 | 0.0 | -0.0

7.0 | 3.0 | 6.0 | -1 | 150.0 |  -130.0 | -80.0 | 330.0 | -150.0 | 0 |  1 | 1 | 10.0 | 70.0 | 30.0 | 60.0 | -10.0

3.0 | 2.0 | 0.0 | -1 | 220.0 |  -100.0 | -20.0 | 320.0 | 140.0 | 1 |  0 | -1 | -10.0 | -30.0 | -20.0 | -0.0 | 10.0

7.0 | 5.0 | 1.0 | -1 | 190.0 |  -120.0 | -20.0 | 330.0 | 380.0 | 1 |  1 | 0 | 0.0 | 0.0 | 0.0 | 0.0 | -0.0

Epoch 12
X | Y | Z | V | w1 | w2 | w3 | w4 | dot | y | t | t-y | a(t-y) | dW1 | dW2 | dW3 | dW4
--------------------------------------------------------------------------------------
3.0 | 10.0 | 9.0 | -1 | 190.0 |  -120.0 | -20.0 | 330.0 | -1140.0 | 0 |  0 | 0 | 0.0 | 0.0 | 0.0 | 0.0 | -0.0

9.0 | 2.0 | 7.0 | -1 | 190.0 |  -120.0 | -20.0 | 330.0 | 1000.0 | 1 |  1 | 0 | 0.0 | 0.0 | 0.0 | 0.0 | -0.0

1.0 | 9.0 | 1.0 | -1 | 190.0 |  -120.0 | -20.0 | 330.0 | -1240.0 | 0 |  0 | 0 | 0.0 | 0.0 | 0.0 | 0.0 | -0.0

8.0 | 6.0 | 3.0 | -1 | 190.0 |  -120.0 | -20.0 | 330.0 | 410.0 | 1 |  1 | 0 | 0.0 | 0.0 | 0.0 | 0.0 | -0.0

1.0 | 2.0 | 0.0 | -1 | 190.0 |  -120.0 | -20.0 | 330.0 | -380.0 | 0 |  0 | 0 | 0.0 | 0.0 | 0.0 | 0.0 | -0.0

9.0 | 8.0 | 2.0 | -1 | 190.0 |  -120.0 | -20.0 | 330.0 | 380.0 | 1 |  1 | 0 | 0.0 | 0.0 | 0.0 | 0.0 | -0.0

0.0 | 7.0 | 5.0 | -1 | 190.0 |  -120.0 | -20.0 | 330.0 | -1270.0 | 0 |  0 | 0 | 0.0 | 0.0 | 0.0 | 0.0 | -0.0

9.0 | 1.0 | 5.0 | -1 | 190.0 |  -120.0 | -20.0 | 330.0 | 1160.0 | 1 |  1 | 0 | 0.0 | 0.0 | 0.0 | 0.0 | -0.0

4.0 | 0.0 | 4.0 | -1 | 190.0 |  -120.0 | -20.0 | 330.0 | 350.0 | 1 |  0 | -1 | -10.0 | -40.0 | -0.0 | -40.0 | 10.0

10.0 | 6.0 | 8.0 | -1 | 150.0 |  -120.0 | -60.0 | 340.0 | -40.0 | 0 |  1 | 1 | 10.0 | 100.0 | 60.0 | 80.0 | -10.0

4.0 | 10.0 | 6.0 | -1 | 250.0 |  -60.0 | 20.0 | 330.0 | 190.0 | 1 |  0 | -1 | -10.0 | -40.0 | -100.0 | -60.0 | 10.0

7.0 | 8.0 | 3.0 | -1 | 210.0 |  -160.0 | -40.0 | 340.0 | -270.0 | 0 |  1 | 1 | 10.0 | 70.0 | 80.0 | 30.0 | -10.0

1.0 | 10.0 | 5.0 | -1 | 280.0 |  -80.0 | -10.0 | 330.0 | -900.0 | 0 |  0 | 0 | 0.0 | 0.0 | 0.0 | 0.0 | -0.0

8.0 | 10.0 | 3.0 | -1 | 280.0 |  -80.0 | -10.0 | 330.0 | 1080.0 | 1 |  1 | 0 | 0.0 | 0.0 | 0.0 | 0.0 | -0.0

1.0 | 4.0 | 4.0 | -1 | 280.0 |  -80.0 | -10.0 | 330.0 | -410.0 | 0 |  0 | 0 | 0.0 | 0.0 | 0.0 | 0.0 | -0.0

8.0 | 3.0 | 6.0 | -1 | 280.0 |  -80.0 | -10.0 | 330.0 | 1610.0 | 1 |  1 | 0 | 0.0 | 0.0 | 0.0 | 0.0 | -0.0

4.0 | 1.0 | 1.0 | -1 | 280.0 |  -80.0 | -10.0 | 330.0 | 700.0 | 1 |  0 | -1 | -10.0 | -40.0 | -10.0 | -10.0 | 10.0

6.0 | 8.0 | 6.0 | -1 | 240.0 |  -90.0 | -20.0 | 340.0 | 260.0 | 1 |  1 | 0 | 0.0 | 0.0 | 0.0 | 0.0 | -0.0

1.0 | 4.0 | 9.0 | -1 | 240.0 |  -90.0 | -20.0 | 340.0 | -640.0 | 0 |  0 | 0 | 0.0 | 0.0 | 0.0 | 0.0 | -0.0

9.0 | 2.0 | 4.0 | -1 | 240.0 |  -90.0 | -20.0 | 340.0 | 1560.0 | 1 |  1 | 0 | 0.0 | 0.0 | 0.0 | 0.0 | -0.0

4.0 | 5.0 | 0.0 | -1 | 240.0 |  -90.0 | -20.0 | 340.0 | 170.0 | 1 |  0 | -1 | -10.0 | -40.0 | -50.0 | -0.0 | 10.0

7.0 | 5.0 | 2.0 | -1 | 200.0 |  -140.0 | -20.0 | 350.0 | 310.0 | 1 |  1 | 0 | 0.0 | 0.0 | 0.0 | 0.0 | -0.0

4.0 | 1.0 | 5.0 | -1 | 200.0 |  -140.0 | -20.0 | 350.0 | 210.0 | 1 |  0 | -1 | -10.0 | -40.0 | -10.0 | -50.0 | 10.0

10.0 | 2.0 | 3.0 | -1 | 160.0 |  -150.0 | -70.0 | 360.0 | 730.0 | 1 |  1 | 0 | 0.0 | 0.0 | 0.0 | 0.0 | -0.0

2.0 | 8.0 | 7.0 | -1 | 160.0 |  -150.0 | -70.0 | 360.0 | -1730.0 | 0 |  0 | 0 | 0.0 | 0.0 | 0.0 | 0.0 | -0.0

10.0 | 7.0 | 3.0 | -1 | 160.0 |  -150.0 | -70.0 | 360.0 | -20.0 | 0 |  1 | 1 | 10.0 | 100.0 | 70.0 | 30.0 | -10.0

0.0 | 1.0 | 4.0 | -1 | 260.0 |  -80.0 | -40.0 | 350.0 | -590.0 | 0 |  0 | 0 | 0.0 | 0.0 | 0.0 | 0.0 | -0.0

7.0 | 3.0 | 6.0 | -1 | 260.0 |  -80.0 | -40.0 | 350.0 | 990.0 | 1 |  1 | 0 | 0.0 | 0.0 | 0.0 | 0.0 | -0.0

3.0 | 2.0 | 0.0 | -1 | 260.0 |  -80.0 | -40.0 | 350.0 | 270.0 | 1 |  0 | -1 | -10.0 | -30.0 | -20.0 | -0.0 | 10.0

7.0 | 5.0 | 1.0 | -1 | 230.0 |  -100.0 | -40.0 | 360.0 | 710.0 | 1 |  1 | 0 | 0.0 | 0.0 | 0.0 | 0.0 | -0.0

Epoch 13
X | Y | Z | V | w1 | w2 | w3 | w4 | dot | y | t | t-y | a(t-y) | dW1 | dW2 | dW3 | dW4
--------------------------------------------------------------------------------------
3.0 | 10.0 | 9.0 | -1 | 230.0 |  -100.0 | -40.0 | 360.0 | -1030.0 | 0 |  0 | 0 | 0.0 | 0.0 | 0.0 | 0.0 | -0.0

9.0 | 2.0 | 7.0 | -1 | 230.0 |  -100.0 | -40.0 | 360.0 | 1230.0 | 1 |  1 | 0 | 0.0 | 0.0 | 0.0 | 0.0 | -0.0

1.0 | 9.0 | 1.0 | -1 | 230.0 |  -100.0 | -40.0 | 360.0 | -1070.0 | 0 |  0 | 0 | 0.0 | 0.0 | 0.0 | 0.0 | -0.0

8.0 | 6.0 | 3.0 | -1 | 230.0 |  -100.0 | -40.0 | 360.0 | 760.0 | 1 |  1 | 0 | 0.0 | 0.0 | 0.0 | 0.0 | -0.0

1.0 | 2.0 | 0.0 | -1 | 230.0 |  -100.0 | -40.0 | 360.0 | -330.0 | 0 |  0 | 0 | 0.0 | 0.0 | 0.0 | 0.0 | -0.0

9.0 | 8.0 | 2.0 | -1 | 230.0 |  -100.0 | -40.0 | 360.0 | 830.0 | 1 |  1 | 0 | 0.0 | 0.0 | 0.0 | 0.0 | -0.0

0.0 | 7.0 | 5.0 | -1 | 230.0 |  -100.0 | -40.0 | 360.0 | -1260.0 | 0 |  0 | 0 | 0.0 | 0.0 | 0.0 | 0.0 | -0.0

9.0 | 1.0 | 5.0 | -1 | 230.0 |  -100.0 | -40.0 | 360.0 | 1410.0 | 1 |  1 | 0 | 0.0 | 0.0 | 0.0 | 0.0 | -0.0

4.0 | 0.0 | 4.0 | -1 | 230.0 |  -100.0 | -40.0 | 360.0 | 400.0 | 1 |  0 | -1 | -10.0 | -40.0 | -0.0 | -40.0 | 10.0

10.0 | 6.0 | 8.0 | -1 | 190.0 |  -100.0 | -80.0 | 370.0 | 290.0 | 1 |  1 | 0 | 0.0 | 0.0 | 0.0 | 0.0 | -0.0

4.0 | 10.0 | 6.0 | -1 | 190.0 |  -100.0 | -80.0 | 370.0 | -1090.0 | 0 |  0 | 0 | 0.0 | 0.0 | 0.0 | 0.0 | -0.0

7.0 | 8.0 | 3.0 | -1 | 190.0 |  -100.0 | -80.0 | 370.0 | -80.0 | 0 |  1 | 1 | 10.0 | 70.0 | 80.0 | 30.0 | -10.0

1.0 | 10.0 | 5.0 | -1 | 260.0 |  -20.0 | -50.0 | 360.0 | -550.0 | 0 |  0 | 0 | 0.0 | 0.0 | 0.0 | 0.0 | -0.0

8.0 | 10.0 | 3.0 | -1 | 260.0 |  -20.0 | -50.0 | 360.0 | 1370.0 | 1 |  1 | 0 | 0.0 | 0.0 | 0.0 | 0.0 | -0.0

1.0 | 4.0 | 4.0 | -1 | 260.0 |  -20.0 | -50.0 | 360.0 | -380.0 | 0 |  0 | 0 | 0.0 | 0.0 | 0.0 | 0.0 | -0.0

8.0 | 3.0 | 6.0 | -1 | 260.0 |  -20.0 | -50.0 | 360.0 | 1360.0 | 1 |  1 | 0 | 0.0 | 0.0 | 0.0 | 0.0 | -0.0

4.0 | 1.0 | 1.0 | -1 | 260.0 |  -20.0 | -50.0 | 360.0 | 610.0 | 1 |  0 | -1 | -10.0 | -40.0 | -10.0 | -10.0 | 10.0

6.0 | 8.0 | 6.0 | -1 | 220.0 |  -30.0 | -60.0 | 370.0 | 350.0 | 1 |  1 | 0 | 0.0 | 0.0 | 0.0 | 0.0 | -0.0

1.0 | 4.0 | 9.0 | -1 | 220.0 |  -30.0 | -60.0 | 370.0 | -810.0 | 0 |  0 | 0 | 0.0 | 0.0 | 0.0 | 0.0 | -0.0

9.0 | 2.0 | 4.0 | -1 | 220.0 |  -30.0 | -60.0 | 370.0 | 1310.0 | 1 |  1 | 0 | 0.0 | 0.0 | 0.0 | 0.0 | -0.0

4.0 | 5.0 | 0.0 | -1 | 220.0 |  -30.0 | -60.0 | 370.0 | 360.0 | 1 |  0 | -1 | -10.0 | -40.0 | -50.0 | -0.0 | 10.0

7.0 | 5.0 | 2.0 | -1 | 180.0 |  -80.0 | -60.0 | 380.0 | 360.0 | 1 |  1 | 0 | 0.0 | 0.0 | 0.0 | 0.0 | -0.0

4.0 | 1.0 | 5.0 | -1 | 180.0 |  -80.0 | -60.0 | 380.0 | -40.0 | 0 |  0 | 0 | 0.0 | 0.0 | 0.0 | 0.0 | -0.0

10.0 | 2.0 | 3.0 | -1 | 180.0 |  -80.0 | -60.0 | 380.0 | 1080.0 | 1 |  1 | 0 | 0.0 | 0.0 | 0.0 | 0.0 | -0.0

2.0 | 8.0 | 7.0 | -1 | 180.0 |  -80.0 | -60.0 | 380.0 | -1080.0 | 0 |  0 | 0 | 0.0 | 0.0 | 0.0 | 0.0 | -0.0

10.0 | 7.0 | 3.0 | -1 | 180.0 |  -80.0 | -60.0 | 380.0 | 680.0 | 1 |  1 | 0 | 0.0 | 0.0 | 0.0 | 0.0 | -0.0

0.0 | 1.0 | 4.0 | -1 | 180.0 |  -80.0 | -60.0 | 380.0 | -700.0 | 0 |  0 | 0 | 0.0 | 0.0 | 0.0 | 0.0 | -0.0

7.0 | 3.0 | 6.0 | -1 | 180.0 |  -80.0 | -60.0 | 380.0 | 280.0 | 1 |  1 | 0 | 0.0 | 0.0 | 0.0 | 0.0 | -0.0

3.0 | 2.0 | 0.0 | -1 | 180.0 |  -80.0 | -60.0 | 380.0 | 0.0 | 1 |  0 | -1 | -10.0 | -30.0 | -20.0 | -0.0 | 10.0

7.0 | 5.0 | 1.0 | -1 | 150.0 |  -100.0 | -60.0 | 390.0 | 100.0 | 1 |  1 | 0 | 0.0 | 0.0 | 0.0 | 0.0 | -0.0

Epoch 14
X | Y | Z | V | w1 | w2 | w3 | w4 | dot | y | t | t-y | a(t-y) | dW1 | dW2 | dW3 | dW4
--------------------------------------------------------------------------------------
3.0 | 10.0 | 9.0 | -1 | 150.0 |  -100.0 | -60.0 | 390.0 | -1480.0 | 0 |  0 | 0 | 0.0 | 0.0 | 0.0 | 0.0 | -0.0

9.0 | 2.0 | 7.0 | -1 | 150.0 |  -100.0 | -60.0 | 390.0 | 340.0 | 1 |  1 | 0 | 0.0 | 0.0 | 0.0 | 0.0 | -0.0

1.0 | 9.0 | 1.0 | -1 | 150.0 |  -100.0 | -60.0 | 390.0 | -1200.0 | 0 |  0 | 0 | 0.0 | 0.0 | 0.0 | 0.0 | -0.0

8.0 | 6.0 | 3.0 | -1 | 150.0 |  -100.0 | -60.0 | 390.0 | 30.0 | 1 |  1 | 0 | 0.0 | 0.0 | 0.0 | 0.0 | -0.0

1.0 | 2.0 | 0.0 | -1 | 150.0 |  -100.0 | -60.0 | 390.0 | -440.0 | 0 |  0 | 0 | 0.0 | 0.0 | 0.0 | 0.0 | -0.0

9.0 | 8.0 | 2.0 | -1 | 150.0 |  -100.0 | -60.0 | 390.0 | 40.0 | 1 |  1 | 0 | 0.0 | 0.0 | 0.0 | 0.0 | -0.0

0.0 | 7.0 | 5.0 | -1 | 150.0 |  -100.0 | -60.0 | 390.0 | -1390.0 | 0 |  0 | 0 | 0.0 | 0.0 | 0.0 | 0.0 | -0.0

9.0 | 1.0 | 5.0 | -1 | 150.0 |  -100.0 | -60.0 | 390.0 | 560.0 | 1 |  1 | 0 | 0.0 | 0.0 | 0.0 | 0.0 | -0.0

4.0 | 0.0 | 4.0 | -1 | 150.0 |  -100.0 | -60.0 | 390.0 | -30.0 | 0 |  0 | 0 | 0.0 | 0.0 | 0.0 | 0.0 | -0.0

10.0 | 6.0 | 8.0 | -1 | 150.0 |  -100.0 | -60.0 | 390.0 | 30.0 | 1 |  1 | 0 | 0.0 | 0.0 | 0.0 | 0.0 | -0.0

4.0 | 10.0 | 6.0 | -1 | 150.0 |  -100.0 | -60.0 | 390.0 | -1150.0 | 0 |  0 | 0 | 0.0 | 0.0 | 0.0 | 0.0 | -0.0

7.0 | 8.0 | 3.0 | -1 | 150.0 |  -100.0 | -60.0 | 390.0 | -320.0 | 0 |  1 | 1 | 10.0 | 70.0 | 80.0 | 30.0 | -10.0

1.0 | 10.0 | 5.0 | -1 | 220.0 |  -20.0 | -30.0 | 380.0 | -510.0 | 0 |  0 | 0 | 0.0 | 0.0 | 0.0 | 0.0 | -0.0

8.0 | 10.0 | 3.0 | -1 | 220.0 |  -20.0 | -30.0 | 380.0 | 1090.0 | 1 |  1 | 0 | 0.0 | 0.0 | 0.0 | 0.0 | -0.0

1.0 | 4.0 | 4.0 | -1 | 220.0 |  -20.0 | -30.0 | 380.0 | -360.0 | 0 |  0 | 0 | 0.0 | 0.0 | 0.0 | 0.0 | -0.0

8.0 | 3.0 | 6.0 | -1 | 220.0 |  -20.0 | -30.0 | 380.0 | 1140.0 | 1 |  1 | 0 | 0.0 | 0.0 | 0.0 | 0.0 | -0.0

4.0 | 1.0 | 1.0 | -1 | 220.0 |  -20.0 | -30.0 | 380.0 | 450.0 | 1 |  0 | -1 | -10.0 | -40.0 | -10.0 | -10.0 | 10.0

6.0 | 8.0 | 6.0 | -1 | 180.0 |  -30.0 | -40.0 | 390.0 | 210.0 | 1 |  1 | 0 | 0.0 | 0.0 | 0.0 | 0.0 | -0.0

1.0 | 4.0 | 9.0 | -1 | 180.0 |  -30.0 | -40.0 | 390.0 | -690.0 | 0 |  0 | 0 | 0.0 | 0.0 | 0.0 | 0.0 | -0.0

9.0 | 2.0 | 4.0 | -1 | 180.0 |  -30.0 | -40.0 | 390.0 | 1010.0 | 1 |  1 | 0 | 0.0 | 0.0 | 0.0 | 0.0 | -0.0

4.0 | 5.0 | 0.0 | -1 | 180.0 |  -30.0 | -40.0 | 390.0 | 180.0 | 1 |  0 | -1 | -10.0 | -40.0 | -50.0 | -0.0 | 10.0

7.0 | 5.0 | 2.0 | -1 | 140.0 |  -80.0 | -40.0 | 400.0 | 100.0 | 1 |  1 | 0 | 0.0 | 0.0 | 0.0 | 0.0 | -0.0

4.0 | 1.0 | 5.0 | -1 | 140.0 |  -80.0 | -40.0 | 400.0 | -120.0 | 0 |  0 | 0 | 0.0 | 0.0 | 0.0 | 0.0 | -0.0

10.0 | 2.0 | 3.0 | -1 | 140.0 |  -80.0 | -40.0 | 400.0 | 720.0 | 1 |  1 | 0 | 0.0 | 0.0 | 0.0 | 0.0 | -0.0

2.0 | 8.0 | 7.0 | -1 | 140.0 |  -80.0 | -40.0 | 400.0 | -1040.0 | 0 |  0 | 0 | 0.0 | 0.0 | 0.0 | 0.0 | -0.0

10.0 | 7.0 | 3.0 | -1 | 140.0 |  -80.0 | -40.0 | 400.0 | 320.0 | 1 |  1 | 0 | 0.0 | 0.0 | 0.0 | 0.0 | -0.0

0.0 | 1.0 | 4.0 | -1 | 140.0 |  -80.0 | -40.0 | 400.0 | -640.0 | 0 |  0 | 0 | 0.0 | 0.0 | 0.0 | 0.0 | -0.0

7.0 | 3.0 | 6.0 | -1 | 140.0 |  -80.0 | -40.0 | 400.0 | 100.0 | 1 |  1 | 0 | 0.0 | 0.0 | 0.0 | 0.0 | -0.0

3.0 | 2.0 | 0.0 | -1 | 140.0 |  -80.0 | -40.0 | 400.0 | -140.0 | 0 |  0 | 0 | 0.0 | 0.0 | 0.0 | 0.0 | -0.0

7.0 | 5.0 | 1.0 | -1 | 140.0 |  -80.0 | -40.0 | 400.0 | 140.0 | 1 |  1 | 0 | 0.0 | 0.0 | 0.0 | 0.0 | -0.0

Epoch 15
X | Y | Z | V | w1 | w2 | w3 | w4 | dot | y | t | t-y | a(t-y) | dW1 | dW2 | dW3 | dW4
--------------------------------------------------------------------------------------
3.0 | 10.0 | 9.0 | -1 | 140.0 |  -80.0 | -40.0 | 400.0 | -1140.0 | 0 |  0 | 0 | 0.0 | 0.0 | 0.0 | 0.0 | -0.0

9.0 | 2.0 | 7.0 | -1 | 140.0 |  -80.0 | -40.0 | 400.0 | 420.0 | 1 |  1 | 0 | 0.0 | 0.0 | 0.0 | 0.0 | -0.0

1.0 | 9.0 | 1.0 | -1 | 140.0 |  -80.0 | -40.0 | 400.0 | -1020.0 | 0 |  0 | 0 | 0.0 | 0.0 | 0.0 | 0.0 | -0.0

8.0 | 6.0 | 3.0 | -1 | 140.0 |  -80.0 | -40.0 | 400.0 | 120.0 | 1 |  1 | 0 | 0.0 | 0.0 | 0.0 | 0.0 | -0.0

1.0 | 2.0 | 0.0 | -1 | 140.0 |  -80.0 | -40.0 | 400.0 | -420.0 | 0 |  0 | 0 | 0.0 | 0.0 | 0.0 | 0.0 | -0.0

9.0 | 8.0 | 2.0 | -1 | 140.0 |  -80.0 | -40.0 | 400.0 | 140.0 | 1 |  1 | 0 | 0.0 | 0.0 | 0.0 | 0.0 | -0.0

0.0 | 7.0 | 5.0 | -1 | 140.0 |  -80.0 | -40.0 | 400.0 | -1160.0 | 0 |  0 | 0 | 0.0 | 0.0 | 0.0 | 0.0 | -0.0

9.0 | 1.0 | 5.0 | -1 | 140.0 |  -80.0 | -40.0 | 400.0 | 580.0 | 1 |  1 | 0 | 0.0 | 0.0 | 0.0 | 0.0 | -0.0

4.0 | 0.0 | 4.0 | -1 | 140.0 |  -80.0 | -40.0 | 400.0 | 0.0 | 1 |  0 | -1 | -10.0 | -40.0 | -0.0 | -40.0 | 10.0

